time, Quad.MagYaw, Quad.Est.Yaw, Quad.Yaw
3.444933,nan,0.244610,0.261103
3.449932,0.473862,0.287840,0.267393
3.454932,nan,0.294976,0.273767
3.459932,0.157335,0.272307,0.280224
3.464931,nan,0.281084,0.286763
3.469931,0.490387,0.321944,0.293382
3.474931,nan,0.330480,0.300076
3.479930,0.339552,0.335198,0.306840
3.484930,nan,0.340311,0.313675
3.489929,0.345112,0.346291,0.320584
3.494929,nan,0.357477,0.327558
3.499929,0.218698,0.340312,0.334595
3.504928,nan,0.348582,0.341701
3.509928,0.402423,0.362984,0.348878
3.514928,nan,0.374963,0.356126
3.519927,0.290284,0.365579,0.363440
3.524927,nan,0.374712,0.370814
3.529927,0.306382,0.367601,0.378246
3.534926,nan,0.373260,0.385735
3.539926,0.436631,0.386639,0.393286
3.544925,nan,0.396331,0.400901
3.549925,0.384150,0.399223,0.408584
3.554925,nan,0.411033,0.416334
3.559924,0.425038,0.417795,0.424152
3.564924,nan,0.427493,0.432027
3.569924,0.432475,0.431444,0.439955
3.574923,nan,0.443246,0.447927
3.579923,0.426745,0.445114,0.455941
3.584923,nan,0.455392,0.463995
3.589922,0.394408,0.453439,0.472088
3.594922,nan,0.466080,0.480220
3.599921,0.492194,0.475590,0.488389
3.604921,nan,0.485176,0.496592
3.609921,0.564423,0.505020,0.504822
3.614920,nan,0.514340,0.513075
3.619920,0.562502,0.528690,0.521353
3.624920,nan,0.540418,0.529659
3.629919,0.469581,0.534127,0.537995
3.634919,nan,0.542187,0.546365
3.639919,0.656617,0.567291,0.554765
3.644918,nan,0.575681,0.563193
3.649918,0.454316,0.558580,0.571649
3.654917,nan,0.568419,0.580126
3.659917,0.637701,0.587109,0.588620
3.664917,nan,0.595608,0.597130
3.669916,0.606075,0.601860,0.605654
3.674916,nan,0.611433,0.614188
3.679916,0.720366,0.636313,0.622727
3.684915,nan,0.644690,0.631272
3.689915,0.757710,0.670016,0.639831
3.694915,nan,0.680616,0.648406
3.699914,0.534601,0.660223,0.656995
3.704914,nan,0.670920,0.665596
3.709913,0.828964,0.704195,0.674205
3.714913,nan,0.713348,0.682825
3.719913,0.794709,0.733279,0.691461
3.724912,nan,0.741846,0.700111
3.729912,0.408153,0.687228,0.708766
3.734912,nan,0.696991,0.717419
3.739911,0.443930,0.657010,0.726070
3.744911,nan,0.666000,0.734717
3.749911,0.712405,0.680360,0.743354
3.754910,nan,0.690295,0.751988
3.759910,0.711728,0.700714,0.760619
3.764910,nan,0.708083,0.769252
3.769909,0.776089,0.727870,0.777888
3.774909,nan,0.738096,0.786524
3.779908,0.766528,0.746456,0.795156
3.784908,nan,0.758627,0.803787
3.789908,0.801337,0.773125,0.812424
3.794907,nan,0.784696,0.821065
3.799907,1.043225,0.836257,0.829701
3.804907,nan,0.847198,0.838336
3.809906,0.910752,0.863953,0.846968
3.814906,nan,0.874774,0.855596
3.819906,1.025009,0.906748,0.864212
3.824905,nan,0.915974,0.872817
3.829905,0.986618,0.933801,0.881409
3.834904,nan,0.945177,0.889996
3.839904,0.761012,0.916585,0.898575
3.844904,nan,0.925020,0.907138
3.849903,0.883185,0.922769,0.915684
3.854903,nan,0.931305,0.924212
3.859903,1.081484,0.963422,0.932722
3.864902,nan,0.972296,0.941218
3.869902,0.810502,0.949501,0.949707
3.874902,nan,0.957286,0.958194
3.879901,0.834130,0.940302,0.966680
3.884901,nan,0.952910,0.975157
3.889900,0.957463,0.958599,0.983623
3.894900,nan,0.970975,0.992080
3.899900,1.095048,1.000783,1.000535
3.904899,nan,1.013040,1.008988
3.909899,1.075162,1.027652,1.017435
3.914899,nan,1.036813,1.025876
3.919898,0.961122,1.027304,1.034308
3.924898,nan,1.039242,1.042738
3.929898,1.039514,1.047056,1.051167
3.934897,nan,1.054069,1.059595
3.939897,1.032425,1.056373,1.068023
3.944896,nan,1.065311,1.076445
3.949896,0.936952,1.049269,1.084858
3.954896,nan,1.059808,1.093265
3.959895,1.177703,1.087652,1.101671
3.964895,nan,1.096920,1.110079
3.969895,0.954220,1.076413,1.118485
3.974894,nan,1.088132,1.126891
3.979894,0.997705,1.076427,1.135295
3.984894,nan,1.085437,1.143700
3.989893,1.037558,1.083353,1.152106
3.994893,nan,1.094372,1.160514
3.999892,1.139619,1.106307,1.168923
4.004892,nan,1.115246,1.177333
4.009892,1.040579,1.107831,1.185737
4.014892,nan,1.118520,1.194118
4.019891,1.242869,1.145833,1.202442
4.024891,nan,1.155361,1.210678
4.029891,1.285871,1.185566,1.218791
4.034890,nan,1.192392,1.226740
4.039890,1.017767,1.164798,1.234478
4.044889,nan,1.168674,1.241963
4.049889,1.188855,1.175173,1.249159
4.054889,nan,1.179610,1.256029
4.059888,1.267821,1.196135,1.262557
4.064888,nan,1.198774,1.268745
4.069888,1.241835,1.207781,1.274608
4.074887,nan,1.207687,1.280158
4.079887,1.528378,1.265060,1.285412
4.084887,nan,1.264549,1.290390
4.089886,1.348010,1.279513,1.295126
4.094886,nan,1.280469,1.299668
4.099885,1.281799,1.282027,1.304075
4.104885,nan,1.283747,1.308420
4.109885,1.296685,1.285979,1.312773
4.114884,nan,1.286935,1.317191
4.119884,1.469082,1.319532,1.321723
4.124884,nan,1.320667,1.326404
4.129883,1.362282,1.329457,1.331256
4.134883,nan,1.334426,1.336293
4.139883,1.262178,1.322337,1.341522
4.144882,nan,1.325976,1.346928
4.149882,1.424178,1.345004,1.352485
4.154881,nan,1.348059,1.358171
4.159881,1.321656,1.347958,1.363988
4.164881,nan,1.349617,1.369927
4.169880,1.327295,1.347878,1.375975
0.005000,-0.000000,0.000001,-0.000003,0.000812
0.010000,-0.000000,0.000002,-0.000033,-0.001309
0.015000,-0.000000,-0.000008,-0.000113,-0.000529
0.020000,-0.000001,-0.000014,-0.000260,-0.004183
0.025000,-0.000003,-0.000036,-0.000463,-0.003179
0.030000,-0.000006,-0.000052,-0.000690,-0.002715
0.035000,-0.000010,-0.000065,-0.000906,-0.001667
0.040000,-0.000016,-0.000071,-0.001077,-0.001060
0.045000,-0.000021,-0.000074,-0.001185,-0.000976
0.050000,-0.000027,-0.000074,-0.001216,0.002060
0.055000,-0.000033,-0.000066,-0.001167,-0.000775
0.060000,-0.000039,-0.000072,-0.001050,-0.001899
0.065000,-0.000044,-0.000078,-0.000884,-0.003559
0.070000,-0.000047,-0.000093,-0.000676,-0.002370
0.075000,-0.000050,-0.000099,-0.000420,0.000292
0.080000,-0.000051,-0.000093,-0.000119,0.003652
0.085000,-0.000051,-0.000070,0.000216,0.003868
0.090000,-0.000049,-0.000047,0.000556,0.005632
0.095000,-0.000045,-0.000014,0.000857,0.004002
0.100000,-0.000040,0.000004,0.001085,0.004561
0.105000,-0.000034,0.003512,0.001232,0.122934
0.110000,-0.000028,0.004008,0.001261,0.121981
0.115000,-0.000022,0.004732,0.001073,0.120307
0.120000,-0.000018,0.005212,0.000539,0.118930
0.125000,-0.000018,0.005930,-0.000474,0.120299
0.130000,-0.000025,0.006411,-0.002063,0.119655
0.135000,-0.000042,0.007129,-0.004258,0.118673
0.140000,-0.000071,0.007599,-0.007086,0.115173
0.145000,-0.000117,0.008282,-0.010535,0.110236
0.150000,-0.000181,0.008723,-0.014491,0.107235
0.155000,-0.000267,0.009352,-0.018934,0.098799
0.160000,-0.000376,0.009756,-0.023804,0.095830
0.165000,-0.000510,0.010323,-0.028993,0.089718
0.170000,-0.000671,0.010672,-0.034434,0.080925
0.175000,-0.000860,0.011140,-0.040045,0.072911
0.180000,-0.001078,0.011421,-0.045832,0.068540
0.185000,-0.001325,0.011830,-0.051680,0.064594
0.190000,-0.001600,0.012065,-0.057468,0.056179
0.195000,-0.001905,0.012388,-0.063328,0.049966
0.200000,-0.002240,0.012578,-0.069260,0.045919
0.205000,-0.002604,0.000905,-0.075135,-0.024408
0.210000,-0.002997,0.000799,-0.080902,-0.031904
0.215000,-0.003418,0.000594,-0.086424,-0.036656
0.220000,-0.003866,0.000447,-0.091631,-0.040787
0.225000,-0.004338,0.000187,-0.096299,-0.047237
0.230000,-0.004832,-0.000009,-0.100465,-0.053524
0.235000,-0.005346,-0.000332,-0.104154,-0.055073
0.240000,-0.005876,-0.000558,-0.107297,-0.058882
0.245000,-0.006421,-0.000910,-0.109969,-0.059374
0.250000,-0.006978,-0.001139,-0.112213,-0.061115
0.255000,-0.007544,-0.001515,-0.113984,-0.064210
0.260000,-0.008119,-0.001764,-0.115309,-0.064665
0.265000,-0.008698,-0.002158,-0.116174,-0.068890
0.270000,-0.009280,-0.002436,-0.116588,-0.068543
0.275000,-0.009863,-0.002854,-0.116593,-0.071612
0.280000,-0.010445,-0.003142,-0.116239,-0.074351
0.285000,-0.011025,-0.003595,-0.115562,-0.076423
0.290000,-0.011600,-0.003904,-0.114594,-0.078741
0.295000,-0.012169,-0.004376,-0.113352,-0.077607
0.300000,-0.012731,-0.004686,-0.111854,-0.075781
0.305000,-0.013285,-0.015288,-0.110085,-0.104547
0.310000,-0.013830,-0.015745,-0.108037,-0.102605
0.314999,-0.014363,-0.016351,-0.105697,-0.101182
0.319999,-0.014884,-0.016770,-0.103013,-0.099164
0.324999,-0.015390,-0.017362,-0.099982,-0.094289
0.329999,-0.015880,-0.017724,-0.096591,-0.094076
0.334999,-0.016351,-0.018276,-0.092801,-0.088451
0.339999,-0.016803,-0.018622,-0.088641,-0.087170
0.344999,-0.017233,-0.019138,-0.084134,-0.084415
0.349999,-0.017639,-0.019479,-0.079266,-0.084070
0.354999,-0.018020,-0.019974,-0.074179,-0.079193
0.359999,-0.018375,-0.020287,-0.068773,-0.076038
0.364999,-0.018702,-0.020738,-0.063154,-0.075459
0.369999,-0.019000,-0.021006,-0.057280,-0.073582
0.374999,-0.019268,-0.021435,-0.051121,-0.066398
0.379999,-0.019505,-0.021689,-0.044645,-0.062030
0.384999,-0.019708,-0.022051,-0.037927,-0.055670
0.389999,-0.019877,-0.022273,-0.030941,-0.053050
0.394998,-0.020010,-0.022579,-0.023872,-0.046572
0.399998,-0.020109,-0.022701,-0.016908,-0.038165
0.404998,-0.020171,-0.015479,-0.009632,0.048407
0.409998,-0.020197,-0.015296,-0.002189,0.054485
0.414998,-0.020187,-0.014956,0.005000,0.061267
0.419998,-0.020141,-0.014719,0.011926,0.067264
0.424998,-0.020061,-0.014301,0.018474,0.075401
0.429998,-0.019950,-0.013992,0.024514,0.078380
0.434998,-0.019811,-0.013519,0.030015,0.080271
0.439998,-0.019646,-0.013190,0.034942,0.083483
0.444998,-0.019458,-0.012675,0.039236,0.089428
0.449998,-0.019251,-0.012318,0.042893,0.090551
0.454998,-0.019027,-0.011763,0.045888,0.097441
0.459998,-0.018790,-0.011366,0.048238,0.101396
0.464998,-0.018544,-0.010751,0.049976,0.105449
0.469997,-0.018290,-0.010302,0.051152,0.107935
0.474997,-0.018032,-0.009661,0.051777,0.108179
0.479997,-0.017773,-0.009212,0.051872,0.110937
0.484997,-0.017514,-0.008556,0.051474,0.108703
0.489997,-0.017260,-0.008127,0.050597,0.109108
0.494997,-0.017010,-0.007487,0.049272,0.103684
0.499997,-0.016769,-0.007076,0.047537,0.099069
0.504997,-0.016538,-0.005033,0.045314,0.127403
0.509997,-0.016319,-0.004523,0.042676,0.123805
0.514997,-0.016115,-0.003786,0.039652,0.120544
0.519997,-0.015926,-0.003306,0.036241,0.116985
0.524997,-0.015756,-0.002615,0.032558,0.110148
0.529997,-0.015605,-0.002180,0.028586,0.106843
0.534997,-0.015475,-0.001550,0.024387,0.099953
0.539997,-0.015366,-0.001152,0.019915,0.096095
0.544997,-0.015281,-0.000592,0.015153,0.086900
0.549996,-0.015220,-0.000256,0.010076,0.082553
0.554996,-0.015185,0.000215,0.004765,0.071294
0.559996,-0.015178,0.000474,-0.000737,0.064072
0.564996,-0.015199,0.000847,-0.006359,0.056504
0.569996,-0.015247,0.001116,-0.011975,0.053452
0.574996,-0.015324,0.001417,-0.017603,0.043266
0.579996,-0.015429,0.001584,-0.023332,0.037929
0.584996,-0.015563,0.001801,-0.029066,0.033107
0.589996,-0.015726,0.001974,-0.034782,0.030348
0.594996,-0.015916,0.002138,-0.040421,0.020969
0.599996,-0.016135,0.002266,-0.045857,0.015892
0.604996,-0.016380,0.015371,-0.051240,-0.014546
0.609996,-0.016652,0.015289,-0.056456,-0.019183
0.614996,-0.016950,0.015159,-0.061530,-0.027509
0.619996,-0.017272,0.015064,-0.066387,-0.031956
0.624996,-0.017618,0.014855,-0.071007,-0.040086
0.629995,-0.017986,0.014668,-0.075299,-0.042808
0.634995,-0.018375,0.014403,-0.079345,-0.046958
0.639995,-0.018783,0.014197,-0.083195,-0.049534
0.644995,-0.019210,0.013886,-0.086817,-0.055070
0.649995,-0.019654,0.013653,-0.090191,-0.060583
0.654995,-0.020115,0.013289,-0.093380,-0.063052
0.659995,-0.020591,0.013030,-0.096327,-0.064968
0.664995,-0.021081,0.012627,-0.099030,-0.069827
0.669995,-0.021583,0.012356,-0.101550,-0.072602
0.674995,-0.022098,0.011910,-0.103801,-0.078656
0.679995,-0.022623,0.011632,-0.105726,-0.080171
0.684995,-0.023157,0.011143,-0.107312,-0.084843
0.689995,-0.023697,0.010767,-0.108563,-0.085101
0.694995,-0.024243,0.010251,-0.109492,-0.086159
0.699995,-0.024792,0.009926,-0.110110,-0.089627
0.704994,-0.025344,0.008333,-0.110487,-0.119899
0.709994,-0.025897,0.007807,-0.110650,-0.118641
0.714994,-0.026450,0.007084,-0.110626,-0.121476
0.719994,-0.027003,0.006602,-0.110435,-0.123866
0.724994,-0.027554,0.005856,-0.110061,-0.124715
0.729994,-0.028103,0.005359,-0.109476,-0.126255
0.734994,-0.028648,0.004594,-0.108639,-0.128952
0.739994,-0.029187,0.004085,-0.107502,-0.126338
0.744994,-0.029721,0.003326,-0.106039,-0.126014
0.749994,-0.030246,0.002822,-0.104276,-0.125405
0.754994,-0.030761,0.002068,-0.102227,-0.126620
0.759994,-0.031265,0.001573,-0.099902,-0.127953
0.764994,-0.031757,0.000801,-0.097331,-0.126828
0.769994,-0.032236,0.000330,-0.094607,-0.121440
0.774994,-0.032700,-0.000402,-0.091703,-0.119697
0.779994,-0.033150,-0.000869,-0.088655,-0.117500
0.784993,-0.033583,-0.001567,-0.085434,-0.111773
0.789993,-0.034000,-0.002051,-0.082022,-0.110654
0.794993,-0.034400,-0.002713,-0.078467,-0.110870
0.799993,-0.034781,-0.003202,-0.074677,-0.109838
0.804993,-0.035142,0.009825,-0.070467,-0.015864
0.809993,-0.035480,0.009734,-0.065795,-0.011321
0.814993,-0.035794,0.009676,-0.060866,-0.006088
0.819993,-0.036084,0.009629,-0.056009,-0.001329
0.824993,-0.036350,0.009625,-0.051489,0.000018
0.829993,-0.036595,0.009631,-0.047372,0.002321
0.834993,-0.036821,0.009654,-0.043815,0.008412
0.839993,-0.037031,0.009690,-0.040904,0.011476
0.844993,-0.037229,0.009762,-0.038722,0.012830
0.849993,-0.037418,0.009812,-0.037253,0.013042
0.854993,-0.037602,0.009895,-0.036462,0.014508
0.859993,-0.037783,0.009962,-0.036265,0.016275
0.864992,-0.037965,0.010067,-0.036547,0.017889
0.869992,-0.038150,0.010143,-0.037200,0.016106
0.874992,-0.038338,0.010233,-0.038121,0.012319
0.879992,-0.038532,0.010277,-0.039245,0.010186
0.884992,-0.038732,0.010328,-0.040512,0.003979
0.889992,-0.038939,0.010355,-0.041880,0.003786
0.894992,-0.039153,0.010368,-0.043315,-0.001906
0.899992,-0.039374,0.010334,-0.044784,-0.005872
0.904992,-0.039602,0.009723,-0.046324,0.006323
0.909992,-0.039838,0.009699,-0.047935,0.005184
0.914992,-0.040083,0.009719,-0.049642,0.000405
0.919992,-0.040337,0.009727,-0.051476,-0.001597
0.924992,-0.040600,0.009706,-0.053428,-0.005145
0.929992,-0.040873,0.009675,-0.055501,-0.007291
0.934992,-0.041157,0.009628,-0.057706,-0.011454
0.939991,-0.041453,0.009579,-0.060000,-0.019149
0.944991,-0.041760,0.009458,-0.062364,-0.023619
0.949991,-0.042079,0.009364,-0.064792,-0.025637
0.954991,-0.042410,0.009197,-0.067286,-0.030241
0.959991,-0.042754,0.009112,-0.069813,-0.030832
0.964991,-0.043111,0.008920,-0.072356,-0.034173
0.969991,-0.043480,0.008775,-0.074848,-0.038373
0.974991,-0.043862,0.008531,-0.077209,-0.045599
0.979991,-0.044255,0.008329,-0.079446,-0.050298
0.984991,-0.044658,0.008021,-0.081556,-0.054252
0.989991,-0.045072,0.007832,-0.083498,-0.059187
0.994991,-0.045495,0.007471,-0.085276,-0.062833
0.999991,-0.045926,0.007148,-0.086852,-0.067517
1.004991,-0.046365,-0.004004,-0.088300,-0.099228
1.009991,-0.046810,-0.004410,-0.089586,-0.102666
1.014991,-0.047261,-0.005036,-0.090652,-0.107771
1.019992,-0.047717,-0.005453,-0.091444,-0.111643
1.024992,-0.048176,-0.006130,-0.091937,-0.113904
1.029992,-0.048636,-0.006587,-0.092113,-0.115582
1.034992,-0.049096,-0.007287,-0.091935,-0.118598
1.039993,-0.049554,-0.007756,-0.091361,-0.121000
1.044993,-0.050008,-0.008475,-0.090360,-0.118852
1.049993,-0.050456,-0.008953,-0.088936,-0.117079
1.054993,-0.050895,-0.009652,-0.087092,-0.118258
1.059994,-0.051324,-0.010124,-0.084894,-0.118695
1.064994,-0.051742,-0.010832,-0.082396,-0.116377
1.069994,-0.052145,-0.011308,-0.079632,-0.114470
1.074994,-0.052534,-0.011995,-0.076558,-0.113573
1.079994,-0.052907,-0.012440,-0.073244,-0.112866
1.084995,-0.053263,-0.013117,-0.069779,-0.112704
1.089995,-0.053601,-0.013587,-0.066125,-0.112672
1.094995,-0.053920,-0.014254,-0.062261,-0.108905
1.099995,-0.054220,-0.014699,-0.058262,-0.108695
1.104996,-0.054498,-0.010590,-0.054051,-0.098781
1.109996,-0.054756,-0.011090,-0.049640,-0.095538
1.114996,-0.054990,-0.011663,-0.044959,-0.091539
1.119996,-0.055200,-0.012006,-0.040060,-0.091043
1.124997,-0.055385,-0.012552,-0.034973,-0.091279
1.129997,-0.055545,-0.012921,-0.029851,-0.088505
1.134997,-0.055678,-0.013448,-0.024654,-0.083916
1.139997,-0.055786,-0.013773,-0.019456,-0.083742
1.144997,-0.055868,-0.014271,-0.014281,-0.083176
1.149998,-0.055923,-0.014608,-0.009079,-0.084031
1.154998,-0.055953,-0.015110,-0.003827,-0.081422
1.159998,-0.055956,-0.015451,0.001442,-0.080896
1.164998,-0.055934,-0.015940,0.006636,-0.080148
1.169999,-0.055885,-0.016268,0.011855,-0.078093
1.174999,-0.055810,-0.016728,0.017134,-0.071567
1.179999,-0.055708,-0.017024,0.022339,-0.069295
1.184999,-0.055581,-0.017432,0.027520,-0.066518
1.190000,-0.055428,-0.017804,0.032708,-0.066274
1.195000,-0.055249,-0.018189,0.037974,-0.062219
1.200000,-0.055043,-0.018430,0.043304,-0.061995
1.205000,-0.054809,0.010230,0.049362,0.114748
1.210001,-0.054542,0.010742,0.056014,0.118154
1.215001,-0.054242,0.011467,0.062598,0.123749
1.220001,-0.053911,0.011954,0.068539,0.128005
1.225001,-0.053553,0.012728,0.073366,0.131597
1.230001,-0.053175,0.013271,0.076864,0.132660
1.235002,-0.052784,0.014073,0.079060,0.134510
1.240002,-0.052385,0.014594,0.079961,0.136488
1.245002,-0.051986,0.015412,0.079504,0.135877
1.250002,-0.051594,0.015953,0.077730,0.133134
1.255003,-0.051214,0.016746,0.074562,0.127783
1.260003,-0.050854,0.017256,0.069939,0.122046
1.265003,-0.050523,0.017967,0.063651,0.112339
1.270003,-0.050227,0.018409,0.056150,0.107373
1.275004,-0.049971,0.019033,0.047664,0.096829
1.280004,-0.049760,0.019417,0.038519,0.090422
1.285004,-0.049596,0.019932,0.028980,0.075012
1.290004,-0.049480,0.020222,0.019240,0.064837
1.295004,-0.049414,0.020581,0.009293,0.048073
1.300005,-0.049397,0.020767,-0.000588,0.037999
1.305005,-0.049428,0.021521,-0.010066,0.013804
1.310005,-0.049506,0.021639,-0.019244,0.004315
1.315005,-0.049629,0.021643,-0.027869,-0.008875
1.320006,-0.049793,0.021576,-0.036186,-0.014970
1.325006,-0.049998,0.021452,-0.044116,-0.031385
1.330006,-0.050241,0.021293,-0.051598,-0.040144
1.335006,-0.050521,0.021027,-0.058762,-0.054708
1.340007,-0.050835,0.020795,-0.065424,-0.060789
1.345007,-0.051181,0.020403,-0.071661,-0.073537
1.350007,-0.051557,0.020094,-0.077638,-0.080455
1.355007,-0.051963,0.019596,-0.083348,-0.090306
1.360008,-0.052396,0.019203,-0.088700,-0.099981
1.365008,-0.052854,0.018583,-0.093785,-0.109450
1.370008,-0.053338,0.018096,-0.098528,-0.118702
1.375008,-0.053843,0.017361,-0.102720,-0.128435
1.380008,-0.054368,0.016815,-0.106401,-0.134688
1.385009,-0.054910,0.015988,-0.109700,-0.143539
1.390009,-0.055467,0.015295,-0.112553,-0.151557
1.395009,-0.056037,0.014373,-0.114913,-0.158577
1.400009,-0.056618,0.013696,-0.116714,-0.162415
1.405010,-0.057205,0.013035,-0.118005,-0.147338
1.410010,-0.057798,0.012480,-0.118737,-0.152841
1.415010,-0.058392,0.011563,-0.118869,-0.152264
1.420010,-0.058985,0.010900,-0.118413,-0.153688
1.425011,-0.059574,0.009972,-0.117390,-0.157703
1.430011,-0.060157,0.009379,-0.115815,-0.163599
1.435011,-0.060730,0.008405,-0.113731,-0.163012
1.440011,-0.061291,0.007757,-0.111172,-0.163024
1.445011,-0.061838,0.006780,-0.108208,-0.163529
1.450012,-0.062369,0.006131,-0.104893,-0.162901
1.455012,-0.062883,0.005145,-0.101222,-0.164315
1.460012,-0.063377,0.004497,-0.097159,-0.163028
1.465012,-0.063850,0.003528,-0.092757,-0.159489
1.470013,-0.064300,0.002945,-0.088052,-0.155338
1.475013,-0.064725,0.002012,-0.083085,-0.156425
1.480013,-0.065125,0.001413,-0.077901,-0.156370
1.485013,-0.065498,0.000483,-0.072499,-0.154815
1.490014,-0.065844,-0.000163,-0.066810,-0.153328
1.495014,-0.066160,-0.001081,-0.060889,-0.150697
1.500014,-0.066447,-0.001710,-0.054808,-0.150072
1.505014,-0.066701,0.005275,-0.048196,-0.067192
1.510015,-0.066921,0.005017,-0.041144,-0.063453
1.515015,-0.067105,0.004644,-0.034073,-0.059654
1.520015,-0.067255,0.004377,-0.027204,-0.054333
1.525015,-0.067371,0.004062,-0.020634,-0.048615
1.530015,-0.067456,0.003885,-0.014389,-0.047705
1.535016,-0.067510,0.003608,-0.008538,-0.041467
1.540016,-0.067536,0.003451,-0.003079,-0.042093
1.545016,-0.067536,0.003203,0.001946,-0.039525
1.550016,-0.067512,0.003045,0.006492,-0.037712
1.555017,-0.067468,0.002824,0.010543,-0.035440
1.560017,-0.067404,0.002689,0.014069,-0.034628
1.565017,-0.067325,0.002481,0.017096,-0.034947
1.570017,-0.067231,0.002339,0.019702,-0.034105
1.575018,-0.067126,0.002134,0.021961,-0.035015
1.580018,-0.067010,0.001995,0.023921,-0.038024
1.585018,-0.066885,0.001767,0.025619,-0.038428
1.590018,-0.066752,0.001607,0.027116,-0.041526
1.595019,-0.066613,0.001352,0.028458,-0.044676
1.600019,-0.066467,0.001185,0.029655,-0.044953
1.605019,-0.066315,0.020068,0.030839,0.072656
1.610019,-0.066157,0.020334,0.031938,0.068804
1.615019,-0.065995,0.020741,0.032750,0.067062
1.620020,-0.065830,0.021005,0.033089,0.062390
1.625020,-0.065665,0.021384,0.032817,0.061761
1.630020,-0.065504,0.021628,0.031829,0.058473
1.635020,-0.065350,0.021971,0.030057,0.052604
1.640021,-0.065207,0.022176,0.027454,0.046871
1.645021,-0.065080,0.022445,0.023941,0.041895
1.650021,-0.064973,0.022591,0.019464,0.035808
1.655021,-0.064891,0.022794,0.014138,0.027239
1.660022,-0.064838,0.022845,0.008297,0.016547
1.665022,-0.064815,0.022922,0.002005,0.003962
1.670022,-0.064825,0.022947,-0.004670,-0.001469
1.675022,-0.064869,0.022913,-0.011491,-0.014859
1.680022,-0.064947,0.022938,-0.018446,-0.018815
1.685023,-0.065061,0.022800,-0.025454,-0.029801
1.690023,-0.065209,0.022630,-0.032425,-0.041792
1.695023,-0.065391,0.022355,-0.039286,-0.053939
1.700023,-0.065608,0.022155,-0.046024,-0.060090
1.705024,-0.065859,0.016710,-0.052855,0.010260
1.710024,-0.066143,0.016717,-0.059673,0.001410
